ID;Tweet;Tanggal;Lokasi
1627815067768193024;"Semakin mudah belanja produk Chacha baby shop di Tokopedia. Cek aja, pasti ada yang kamu suka
https://t.co/HCsmpORJSl https://t.co/Mmz8BBsUuK";2023-02-20 23:38:50;
1627814839392546817;"@IswhiteOfficial Aku mau produk iswhite 
Masalah kulit aku adalah kulit belang dan kusam";2023-02-20 23:37:55;
1627814648400723968;@FirzaHusain Esemka produk perusahaan swasta tapi kadrun selalu nyerang pemerintah😂;2023-02-20 23:37:10;
1627814581472235520;"21/2 Selasa Pagi dgn aktifitas Pengawasan Lalulintas produk hasil perikanan melalui Cargo Keberangkatan Bandara Haluoleo Kendari. @kkpgoid @bkipm_kkp @amdali_2006
#KKPThrive 
#SaktiWahyuTrenggono 
#EkonomiBiru https://t.co/Au2eWYgCBo";2023-02-20 23:36:54;
1627814506364809218;"@IswhiteOfficial Masalah kulit aku adalah kulit belang dan kusam
Aku mau banget produk iswhite 😍";2023-02-20 23:36:36;
1627814283919917058;"Semakin mudah belanja produk newarmadaonline di Tokopedia. Cek aja, pasti ada yang kamu suka
https://t.co/npyzsYYEjl https://t.co/dysNGKbat3";2023-02-20 23:35:43;
1627814152625434624;@ohmybeautybank Kalu anak dibawah umur akses situs jual beli yang ada produk kayak digambar masuknya pornografi ga ya  ?;2023-02-20 23:35:11;
1627814110351200256;Fakta hukum dan sesuai dgn produk hukum bisa di katakan pengambilan paksa dan pencurian atau perampasan hak .;2023-02-20 23:35:01;
1627814002775719936;"Hai kamu! Belanja produk dari Hari Hari Store ID jadi makin mudah di Tokopedia! Cek barang-barang yang kamu suka, yuk. 
https://t.co/44tKgfzIhy";2023-02-20 23:34:36;
1627813954595733504;@convomfs Agak oot tapi serius mau nanya kalo kita beli produk trs ngasih ulasan kurirnya tu tau ga si? Bisa baca ulasan kita ga si?;2023-02-20 23:34:24;
1627813778678231040;@EkoPutr86520727 @DokterTifa Iya krn IKN udah menjadi produk UU jd harus d hapus dl UU nya agar tdk menjadi kewajiban pemerintah k depan;2023-02-20 23:33:42;
1627813282693394432;[TERBARU] GT06 Gelang Tali Kepang Daun Biru Biru Unisex Pria Wanita Toko Tamz seharga Rp15.000. Dapatkan produk ini hanya di Shopee! https://t.co/KH8jDatIZX #ShopeeID https://t.co/aX5X3dX06S;2023-02-20 23:31:44;
1627813127923585024;"Hat tak patut aku cuba sarankan pengubahsuaian.

Tapi terpulang atas orang. Then decide, if okay then inshaAllah proceed.

Kalau tak okay, tak perlu.

Ada beberapa kriteria yang sesuai dengan stail aku.

+ Brand/biz/produk yang menggembirakan orang / bagi solusi.

+ Good numbers";2023-02-20 23:31:07;
1627813091466706944;Saya menjual NOVEL KONSTELASI STELLA seharga Rp105.000. Dapatkan produk ini hanya di Shopee! https://t.co/Bp8HFaizFb #ShopeeID https://t.co/sQEPsBtdim;2023-02-20 23:30:58;
1627812982200872961;jangan lupa shaaay.. Follow akun instagram kami TOSERDAS untuk info katalog produk https://t.co/57p4e1rrtV;2023-02-20 23:30:32;
1627812585365192704;"@txtdariterserah Sodara2 sebangsa dan setanah air inilah produk kebanggaan nasional kita"", kata warga Cina atau warga jajahannya tentunya 😯😮😱🤗";2023-02-20 23:28:58;
1627812500342476802;@awemany Esemka bukan proyek pemerintah apalagi proyek pribadi jolowi dia hanya bangga sama produk dalam negri..dan ingin membantu semaksimal mungkin agar indonesia punya mobnas beda dg proyek hambalang dibuat sby bapaknya ahy dan ibas menggunakan apbn setengahnya dimakan temen2 kamu..🤣;2023-02-20 23:28:38;
1627812264266051584;Keyakinan konsumen thdp produk kita sec tdk langsung akan mengarahkan mereka utk mlakukan pmbelian #peluang #bisnis #waralaba #f ##waralaba;2023-02-20 23:27:41;
1627812143864385536;Saya menjual SEBENARNYA, AKU TIDAK BAIK-BAIK SAJA olehGeulbaewoo seharga Rp88.200. Dapatkan produk ini hanya di Shopee! https://t.co/vaxSK3ABsE #ShopeeID https://t.co/y071BmWqow;2023-02-20 23:27:13;
1627811844768559104;@herymursita Halo, Sobat. Untuk mengingatkan kembali, jika ada pertanyaan dan keluhan seputar produk Telkom. Mohon hubungi rekan kami di @IndiHomeCare.;2023-02-20 23:26:01;
1627811800451514369;@Ahb79520371 Halo, Sobat. Untuk mengingatkan kembali, jika ada pertanyaan dan keluhan seputar produk Telkom. Mohon hubungi rekan kami di @IndiHomeCare.;2023-02-20 23:25:51;
1627811797813313536;Saya menjual Bukan Dirinya  oleh Ariyanto, SITTHA seharga Rp84.500. Dapatkan produk ini hanya di Shopee! https://t.co/wpIwVUNICr #ShopeeID https://t.co/mtXWQt8Qy8;2023-02-20 23:25:50;
1627811488747642880;"Prospek produk menjadi produk nasional dilihat dari TKDN. Selagi TKDN rendah ya belum layak dibilang mobnas walaupun namnya sdh mrmakai bahasa Indonesia tapi mobil produksi perusahaan Indonesia di LN.
Kita tenatu berhrp/senang punya mobil sendiri, yaitu tadi lihat TKDNnya dulu";2023-02-20 23:24:36;
1627811358812291073;@Fol1eadeux @Geegeehn1 @lilaccountz Kemudian perdagangan manusia tidak sama dengan jual beli organ. Karena bayi yang dilahirkan sebagai produk memiliki kesadaran dan berbeda dengan organ tubuh yang tidak memiliki kesadaran.;2023-02-20 23:24:05;
1627810740680937472;@kangdede78 @panca66 Baca berita lama cuma diliat judul.Doang.. Jualan esemka jokowi  yg dijanjikan dalam kampanye adalah produk otomotif bikinan nasional dalam. Negeri.. Bukan produk Impor (CBU) dr china dikasi emblem esemka.. Orang bodoh doang kayak elo yg dikibulin noel https://t.co/ivgIi6Sy0b;2023-02-20 23:21:38;
1627810526159048704;@msaid_didu Ketinggalan berita boss. Sejak th 2019 sy tahu ini murni produk china makanya beberapa personel awal mundur;2023-02-20 23:20:47;
1627810127071019008;@Fol1eadeux @Geegeehn1 @lilaccountz Istri yang melahirkan dari suaminya tidak menganggap bayi sebagai produk. Dia menganggap anaknya sebagai person yang dididik dengan cinta dan kasih sayang. Istri melahirkan dengan cinta dan kasih sayang, pabrik tidak memiliki cinta dan kasih sayang, hanya menjual produknya;2023-02-20 23:19:12;
1627809848942555140;Dulu banyak org promote produk ni kat twitter. Sekrang dah takde nampak sebab HQ pasang pukat besar kat live eh😂;2023-02-20 23:18:05;
1627809600530698240;"Do you know the common saying that ""a language is a dialect with an army and navy""?

Suatu bahasa baru berkembang dari dialek yang divergen dari bahasa induk,

Dimana dialek itu juga produk dari percampuran tuturan lokal dengan lingua franca

Contoh: dialek latin vulgar";2023-02-20 23:17:06;Giri, Indonesia
1627808938950557697;@FirzaHusain Knp diledek? Krn mobilnya buatan cino 100%. Katanya esemka produk indonesia. Diprank pakde;2023-02-20 23:14:28;
1627808772533129216;"Sistem agent maybe makin pudar lepas ni.
HQ bole buat sales sendiri dah..
Da tak perlukan agent bila dah ada nama or branding.
Org lagi selesa beli direct from HQ lagi2 kalau HQ jual lagi murah or dapat freebies.
Agent2 da bole start jual produk sendiri la kot..";2023-02-20 23:13:49;
1627808633781374977;Masih ga habis pikir bisa bisanya bikin produk yang potensi ga lakunya sebesar itu. Minimal research lah dulu pas ver2 reaksi audience gimana, dijadiin learning buat next project. Ini seenak jidat aja. Bodo amat kalopun soldout gue anggep itu akal bulus aja;2023-02-20 23:13:16;
1627808480748011520;"#Resep #AwetMuda #Kesehatan |

Faktanya, banyak produk perawatan kulit yang mengandung ekstrak teh hijau karena sifat antioksidan dan anti penuaannya. 

https://t.co/RcDSOfDNvK";2023-02-20 23:12:39;
1627808466609012736;semoga dengan adanya live action ini jumlah produk saiki di jw bertambah yaAllah 😔😔😔🙏🙏🙏🙏🙏;2023-02-20 23:12:36;
1627808350808461313;Bila ds/agent suarakan rasa tak puas hati atas sebab tertentu adalah yg kemain back up founder. Kata founder dah bersusah payah gitu gini ape semua lorh habessss yg agent stokis org2 bawah ni tak bersusah payah ke jual produk you😬😭😭;2023-02-20 23:12:08;
1627807688389455873;@pakmul63 Kalo aku malah heran ada orang tolol macam @pakmul63 jadi anggota dewan, belajar dulu perkembangan dunia otomotif nggak usah jauh2 cukup ke malaysia aja yang punya proton lalu bandingkan dengan produk mitsubhisi,;2023-02-20 23:09:30;
1627807647226544129;Siapkan diri Anda dengan berbelanja di Regarcommerce! Kami menyediakan produk kebutuhan harian berkualitas #regarcommerce https://t.co/Jl0IDGsX1a;2023-02-20 23:09:20;
1627807469031522304;Kadron produk yaman pemuja salangkangan jgn biarkan duduk di pemerintahan,biar pemerintahan tidak kotor dgn lendir2 yg mereka impor dari yaman.;2023-02-20 23:08:38;
1627807348604702720;Bagi yg setuju asuransi, silakan beli proteksi income/UP 2,5M, Minta minimal 3 rekomendasi produk (3 Company) dr Financial Advisor anda.;2023-02-20 23:08:09;
1627807293629947905;Untuk ringkasan : kepada agen², HQ tak kisah pun pasal produk yg korang dah borong tu habis ke tak. Yang penting HQ nak untung sbb nak survive lama dalam bisnes supaya boleh grow cepat.;2023-02-20 23:07:56;
1627807193700642816;@FirzaHusain Kerena pemimpin kita kebanyakan gaya,jadi wajar orang2 kritis,mobil import dibilang produk dalam negeri,kan bohong jadi ya,kalian aja yang beli para pemuja Jokowi biar hidup itu mobil ya.;2023-02-20 23:07:32;
1627807095725907969;"Lip Glow Oil produk ini ngebuat bibir jadi pink dan glowing 🤩 kalau diilangin pakai tisu pun tetap pink 😆

Mugwort Mask yaitu masker yg dapat mengatasi jerawat pada wajah dan meredakan kemerahan pada wajah looo 😍 dari testimoni jg blg dapat mencerahkan dan wajah ga ketarik🫶🏻 https://t.co/nto4Gthda7";2023-02-20 23:07:09;
1627807088218107905;haaa sape pakai produk MLM ni, memang bagus eh sunblock dia;2023-02-20 23:07:07;
1627806968743362560;"Klau negri ini dipimpin oleh produk gagal,yg didukung oleh sebagian penduduk gagal muf on,dan gagal prestasi,gagal politik,sudah pasti negri jg akan berubah gagal total dlm segala hal.
Masih mau??????";2023-02-20 23:06:39;
1627806464537657346;Also lagi satu kalau nak buat sale reduce la price utk restock juga. Supaya takde la kes restock makin menurun sebab rolling modal takde. Isu stok beku ni banyak jadi kat rseller even produk famous sekalipun.;2023-02-20 23:04:38;
1627805733038493696;[TERBARU] GT10 Gelang Tali Kepang Dream Believe Love Toko Tamz Aksesoris seharga Rp15.000. Dapatkan produk ini hanya di Shopee! https://t.co/BW9EdBkztn #ShopeeID https://t.co/iJ48yl4Dnk;2023-02-20 23:01:44;
1627805686498476033;Good morning, guys! Jangan lupa bikin hari-harimu menyenangkan dengan produk dari kita ya! :D;2023-02-20 23:01:33;
1627805295060856832;"Tahun ini, di IIMS 2023, JSL melaunching produk front grille blacktivo panthom black series dan dan premium blacktivo chrome series.

#kabarotocom #otonews #IIMS2023 #JSL

https://t.co/RhgTdpi8aY";2023-02-20 23:00:00;
1627805247426154496;@IkhsanCakram @collegemenfess berarti lu ga boleh glorifikasi ilmuwan islam kek ibnu sina, al kindi dkk soalnya mereka semua produk filsafat 🙏🏻;2023-02-20 22:59:48;
1627804818923487232;"@SammiSoh @debley11 Kasihan anak ini di doktrin dgn kebencian dalam keimanannya.. 
Bnyk belajar nak! Internet &amp; alat komunikasi teknologi ini jg produk Yahudi, bgmana kamu bisa pinter kalau mengikuti jalan kebodohan spt itu.. bertobatlah, jalani imanmu dgn benar..! Ingat buku kehidupanmu msh panjang";2023-02-20 22:58:06;Lembang, Indonesia
1627804636609658884;"➻ Serum ini bisa di pakai malam atau pagi hari.
✗ tapiii jangan combo pake peeling serum yaa.

Nah itu dia 2 produk yg aku pake untuk menyembukan permasalan kulit wajah ku.";2023-02-20 22:57:23;
1627804510143021056;fyi aja skintype ku kombinasi, permasalahan yg ku punya itu jerawat + bekasnya yg ada di mana-mana, pori-pori gede dan kulit kusam. 2 produk dari @AzarineCosmetic yg colab sama MARVEL ini bantu banget buat permasalah kulit ku. Kenalan yuu~;2023-02-20 22:56:53;
1627804487539884033;Skincare buat mutihin wajah yg ampuh ap sih woy:( ? cpe bgt nyoba produk in it ga mempan;2023-02-20 22:56:47;
1627804391251271681;"@Aryprasetyo85 hadehh padahal kualitas produk &amp; kesehatan konsumen harusnya jadi prioritasnya aqua, bisabisanya galon bekas pakai yg ada zat BPA kena paparan sinar matahari";2023-02-20 22:56:24;
1627804212905263104;"wts voucher zalora, diskon 20% min pembelian 120k, berlaku untuk semua produk zalora yang bertanda ""dijual oleh zalora"", tidak untuk produk dengan ket ""non-sale"" #zonauang #zonajajan";2023-02-20 22:55:42;
1627804009921921025;@Fahrihamzah Masa sih sekelas FH tdk mengerti kalau syarat menjadi negara Super Power itu kuncinya ada di Riset dan Innovasi produk ? Berapa % APBN utk riset? Bsndingkan dg negara maju. Dan tolong lihat kiprah BRIN, knp innovasi Drone malah dihentikan?;2023-02-20 22:54:53;
1627804001050980353;"Join mmbership dan dapatkan voucher diskon 50% untuk pembelian produk Hannochs

https://t.co/6mJiMPWh22 https://t.co/BcIzsnSt75";2023-02-20 22:54:51;
1627803927193489409;Rajo Durian menyediakan produk kuliner durian yang berkualitas dan halal, dengan harga terjangkau. #Kuliner #RajoDurian;2023-02-20 22:54:34;
1627803825083138049;@sbtcon Pc mernel ini tuh produksi 2x nder yang pertama itu mernel jp dia emang mahal terus produk kedua tuh pas album beatbox rilis di th jadi udah kesebar banyak dipasaran makanya harganya murah;2023-02-20 22:54:09;
1627803180850634754;Follow my_dfreeAds dan iklankan produk Online Shopmu disini via MENTION. 100% GRATIS!;2023-02-20 22:51:36;
1627803106628222976;"CEPET Celana pendek nih jadi 27rb aja , ada size dan warna , voucher dibawah produk ✅

https://t.co/xk1nb2JgJI https://t.co/NtVsrFYKaD";2023-02-20 22:51:18;
1627802739358179328;"Celin Fashion [TA] - Gamis Devia motif

Nama produk : gamis Devia motif

* Bahan : ceruty motif mix polos 
* Full furing
* Warna : 4 warna

... 

Yuk beli sekarang!
Harga: *Rp175.000*
https://t.co/TqoRV7fqlG https://t.co/g1b3X6KRTW";2023-02-20 22:49:50;
1627801655847825408;menjual berbagai macam produk kosmetik dll..4 info add pin 2962AC8F  or text/WA 085321531037 .. https://t.co/iljIkrKaK5;2023-02-20 22:45:32;
1627801585299652609;@NabellaAnuar Then tak payah la hire agent. Ko jual sume produk ko sendiri;2023-02-20 22:45:15;
1627800358901936128;Saya menjual PANCI PRESTO 8 LITER seharga Rp195.000. Dapatkan produk ini hanya di Shopee! https://t.co/TAaqEc3tAB #ShopeeID https://t.co/piE27PooUs;2023-02-20 22:40:23;Bekasi Timur, Indonesia
1627799722122682368;@kompascom Survey ini sama dgn produk mobil esemka.........ga jelas!!;2023-02-20 22:37:51;
1627799639587196930;"@NursetoSetosri @PresidenKopi Kijang itu memang asli produk toyota kok
Enggak ada tipu tipu";2023-02-20 22:37:31;
1627799454983262209;@RustamIbrahim resiko bisnis lebih kecil, sementara impor utk lihat produk diterima pasar atau tidak;2023-02-20 22:36:47;
1627798694971191296;Biodisc merupakan salah satu produk energy Amezcua. https://t.co/9szFJtZJpG #SOCIALMEDIA;2023-02-20 22:33:46;
1627798360941019136;Sedih ga sih ngefans ke artis yang artis itu sendiri tertutup sama hidupnya, kadang pen kaya fans k-pop yang artisnya gampang ditemuin di platform online. Sedangkah gweehhhhh, artisnya update status kalau lagi mau update album baru, ada projek, jualan produk.;2023-02-20 22:32:26;
1627798177171783680;[TERBARU] COD Ready Makassar Gelang Rantai Wanita GK011 Pink Silver seharga Rp20.202. Dapatkan produk ini hanya di Shopee! https://t.co/iWDBoq9FmO #ShopeeID https://t.co/k2N382JLH0;2023-02-20 22:31:43;
1627796720410316800;krn mixue dah halal langsung sekali 2 mau buka di padang dong 🤣 mana satunya di gajahmada nooo  uncledee this is ur time fo compete with produk luarrr;2023-02-20 22:25:55;
1627795995705892865;"Deztron Technology menghadirkan produk berkualitas dan berteknologi tinggi untuk melengkapi kebutuhan kehidupan anda.
.
.
📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh.
📞 0823-7077-6094
📧 deztrontechnologi@gmail.com
✔️ https://t.co/kt0biCqsyO https://t.co/LutTDL2k06";2023-02-20 22:23:03;
1627795952642953216;"@G45POLL_4ja Prediksi terbukti gimana?

Kenyataannya generasi sekarang ga mencintai produk dalam negeri. Ada produk mobil lokal malah jadi cemoohan.
Prediksi ancoorr.. 😁🤭";2023-02-20 22:22:52;
1627795942958333952;"@skincarecaca Bismilah done all rules ya kak 
Untuk produk nya mau hyalucera moisturizer, kebetulan dah abis stok ku :( https://t.co/fUkPQdNQLt";2023-02-20 22:22:50;
1627795776515751936;@ProfesorSuteki @aksioma02 Semua komponen built up China. Sama sekali mencederai semangat kemandirian bangsa. Padahal jauh sebelumnya Esemka sudah melekat opini sebagai prototipe produk nasional. Betul-betul nggak dihargai opini itu, Prof.;2023-02-20 22:22:10;
1627795774250831872;Monggo yang berminat untuk mengetahui lebih lanjut produk kami silahkan kunjungi https://t.co/gAN6kWp92p;2023-02-20 22:22:10;
1627794167199039488;"@jagowings @yuzinatalia urusan merek mobil dibuat ribut, makanya susah produk dalam negeri mau maju....

Bukannya didukung, malah dilecehkan....🤣

Aneh sodara sebangsa dan setanah air ini....

Gak ada yang namanya mobil produk dalam negeri ujug-ujug besar dan kuasai pasar otomotif 🤣";2023-02-20 22:15:47;
1627794090778832900;menjual berbagai macam produk kosmetik dll..4 info add pin 2962AC8F or text/WA 085321531037. https://t.co/PVcq4uj9WP;2023-02-20 22:15:28;
1627791365370413056;@Arthamilli2111 @msaid_didu Enggah lahh... kan saya anti produk cina;2023-02-20 22:04:39;
1627813860072730628;Le live de Mingi est si soft que ca m’endors;2023-02-20 23:34:02;
1627812491307671552;Comment je m'endors avec tout ce content ?;2023-02-20 23:28:35;
1627811039189299201;Ça m'agace en Guadeloupe tu mets la clim je m'endors comme un bébé en 2 secondes, ici il peut faire glacé je vais tourné dans mon lit;2023-02-20 23:22:49;
1627810642127118337;je m’endors très en colère;2023-02-20 23:21:14;
1627808904867418112;Musc ravageur sur les poignets, je m’endors au pays des merveilles;2023-02-20 23:14:20;
1627808570094899200;@fixonhabibi Je m’endors devant son live carrément;2023-02-20 23:13:00;
1627803613643808770;@JustErikaB rien, juste je lisais sur mon écran et ça m'endors complet comme il est tard :( merci beaucoup!!;2023-02-20 22:53:19;
1627797441989775360;à tout moment je m'endors là;2023-02-20 22:28:47;
1627793378996887553;"@Azizza_69 Bah ouais là ! Délinquante 🤣🤣 
Si tu t'endors d'un coup, bonne nuit";2023-02-20 22:12:39;
1627792829866024960;ça fait deux jours que je m'endors a 6h mais hier c'était de la faute de Orel c'est pas ma faute;2023-02-20 22:10:28;
1627792644662255617;Penser à la même personne à chaque fois que je m’endors, mais en sachant que cette personne ne pensera jamais à moi….;2023-02-20 22:09:44;
1627789492990902273;@Ankouaat @L_ThinkTank @jonnytickle Tu insultes bien pour la tarlouze que t en pp tu fais rien en face mais t’insulte derrière des écrans et le soir tu t’endors en disant que bien joué ta insulter un russe mdrrrr;2023-02-20 21:57:12;
1627788303280836609;je m’endors trop c’est abusé comment jss claqué e demain g grave de rdv bref;2023-02-20 21:52:29;
1627787627012169729;@batmobille677 En local je sais pas comment ça se passe, je sais juste que les doses sont légèrement plus fortes vu qu’on ne t’endors pas;2023-02-20 21:49:47;
1627787567964758016;je m’endors que là où je me sens en sécurité;2023-02-20 21:49:33;
1627787436003856384;@MochFadzil7 @OposisiCerdas Esemka pertama kali seingat saya diperkenalkan di era Pak SBY, kemudian di endors walikota solo saat itu (Pak Jokowi) yg kemudian menjadi presiden RI sampai saat ini.;2023-02-20 21:49:02;
1627782349575315456;Non je m'endors facilement devant les films d'horreurs !!! 🌝;2023-02-20 21:28:49;
1627766901379039232;je deviens vieille, 21h30 et je m’endors déjà;2023-02-20 20:27:26;
1627766722039107595;@comedhab_ nn je m’endors;2023-02-20 20:26:43;
1627763196063895569;Je m’endors sur la fm carrément;2023-02-20 20:12:42;
1627763017562705937;@TPMP Alors lui il m’endors…! Je sais pas qui est ce monsieur mais c’est un lexomil a lui tt seul 😵‍💫😴😴;2023-02-20 20:12:00;
1627762651638947840;J’adore l’idée que tu sois la première personne à laquelle je pense quand je me réveille et là dernière quand je m’endors;2023-02-20 20:10:33;
1627756393368285190;"@ezash Hilda ; author, digital marketing ; nulis, scroll tiktok, nontonin endors selebgram, ngonten, hangout sekaligus menjalin relasi";2023-02-20 19:45:41;
1627754657568198660;je m'endors;2023-02-20 19:38:47;
1627753355366830103;Je m'endors en pensant à Kropotkine et je rougis;2023-02-20 19:33:36;
1627752458448474146;@L_ThinkTank Je rompiche de la débilité des réponses vous vous affichez tous. Vous pouvez pas sortir 1% de mes analyses gro politique, le niveau 0 de l'intelligence ça m'endors carrément votre existence;2023-02-20 19:30:02;
1627751448757866542;@enamian_ En vraiii jspp moi dans les deux je m’endors tranquille;2023-02-20 19:26:02;
1627749309868347407;@MMTzenin ???? Tu penses pouvoir t’endors jusqu’à vendredi ???;2023-02-20 19:17:32;
1627749166490488832;@mintranc Oke sekalian aku endors jualanku aja kalo gitu;2023-02-20 19:16:58;
1627748644777562129;Je m’endors dans le canapé, je monte dans ma chambre et je me pose sur mon lit… j’ai plus sommeil !??;2023-02-20 19:14:53;
1627745957008838684;Je regarderai TWE demain. Je m'endors littéralement devant mon assiette 😴;2023-02-20 19:04:12;
1627735660676239360;@jerodab Suis fiévreux je l’endors lol;2023-02-20 18:23:18;
1627730041772580864;@IllustreConnu19 ha mais ça c'est un piège terrible : je m'endors pendant les bandes annonces carrément lol;2023-02-20 18:00:58;
1627713473185447939;les thrillers et romans policiers comment ça m'endors troooop jsp lire les problèmes des autres sans y être impliquée ça m'apaise;2023-02-20 16:55:08;
1627712078759731200;@sandrin28122142 @ile_cezembre Tu l'endors au frigo puis tu le mets dans l'eau froide, c simple comme tout;2023-02-20 16:49:35;
1627709608985755648;Je m’endors il faut que je tiennes le cours 20 minutes encore;2023-02-20 16:39:46;
1627707748337975306;Je m’endors de partout ça craint de fou la;2023-02-20 16:32:23;
1627707660790374402;luther c’est mon réveil, ma musique de bus, je l’écoute en cours, je fume en l’écoutant, je m’endors avec ses sons dans les oreilles;2023-02-20 16:32:02;
1627707339284353027;pas pris de café... je pose 3 fois le mêmes questions et je m'endors pendant que le patient me raconte des trucs... https://t.co/a54IwfAzr1;2023-02-20 16:30:45;
1627705621624545281;@ShawnMVotes_ #TTJFCShawnMendes m’endors;2023-02-20 16:23:56;
1627705515555061760;j'ai toujours pas terminé l'épisode 11 de msp, tous les jours je regarde dix minutes et je m'endors parce que je suis crevée;2023-02-20 16:23:30;
1627697275370717186;"@ofbravescars Ne vous en faites pas je peux m’endormir n’importe où. Ce n’est pas la première fois que je m’endors alors qu’il y a du bruit regardez en cours 

* c’était une guerre des nerfs et regulus l’avait bien compris donc il allait tout faire pour se rendre le plus insupportable possible";2023-02-20 15:50:46;
1627696415659925504;@hvdontlie *s’endors assez rapidement, encore épuisée *;2023-02-20 15:47:21;
1627694209271492617;Si je m’endors je dors pendant 4jours je pense;2023-02-20 15:38:35;
1627692502332448769;@renoomokri Let the whole North West of LP endors Tinubu. Our own 25% in NW will not Passover LP. 25% osure juuu;2023-02-20 15:31:48;
1627691186394746882;enchaîner 6h de cours avec une angine c’est violent, 4e heure et je m’endors déjà, heureusement que je suis jamais malade mdr force à ceux qui le sont tout le temps;2023-02-20 15:26:34;
